root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,waist_yaw,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
-0.049768,-0.073562,0.416181,-0.013245,0.095094,0.311087,0.945519,-0.806206,0.407934,0.447725,1.094409,-0.442296,0.066059,-0.825198,-0.673075,-0.236547,0.901452,0.066534,0.18039,0.077578,0.109457,1.646948,-0.267671,-1.762382,-0.39045,-0.06319,-0.570725,0.638956,-1.944022,-0.036595
-0.052294,-0.067198,0.426076,-0.005786,0.090915,0.284732,0.954269,-0.723061,0.392107,0.50042,1.033318,-0.433396,0.05313,-0.866582,-0.585429,-0.223952,0.873333,0.074384,0.222688,-0.050939,0.034387,1.703641,-0.249016,-1.765108,-0.566336,0.005272,-0.537881,0.649989,-1.9548,-0.140632
-0.055533,-0.06033,0.436394,0.003935,0.09351,0.256105,0.962107,-0.645428,0.35391,0.556592,0.947257,-0.403023,0.050271,-0.908421,-0.54456,-0.231392,0.830924,0.098777,0.209019,-0.17284,-0.044604,1.714862,-0.212328,-1.763887,-0.623162,0.020941,-0.54929,0.670235,-1.9548,-0.175102
-0.056,-0.05661,0.445971,0.012365,0.098107,0.223454,0.969686,-0.582473,0.311505,0.56431,0.845935,-0.35164,0.028112,-0.936965,-0.488467,-0.216362,0.76236,0.145063,0.191738,-0.271561,-0.131328,1.707081,-0.136346,-1.791406,-0.637129,0.012431,-0.562055,0.68643,-1.9548,-0.239857
-0.050479,-0.050443,0.45192,0.018484,0.090214,0.191161,0.977229,-0.510661,0.277311,0.508125,0.779223,-0.321357,-0.017945,-0.900615,-0.42238,-0.165957,0.668545,0.216418,0.200819,-0.345972,-0.219469,1.647931,-0.054999,-1.887642,-0.653264,0.019138,-0.559698,0.678473,-1.9548,-0.266867
-0.044849,-0.045053,0.455194,0.026262,0.079755,0.165734,0.982589,-0.45397,0.231796,0.412982,0.726226,-0.302345,-0.059692,-0.835344,-0.384892,-0.111148,0.568915,0.32064,0.189646,-0.409324,-0.344928,1.500241,-0.029872,-1.9548,-0.612563,0.025504,-0.555609,0.665104,-1.9548,-0.279301
-0.035966,-0.034237,0.457963,0.041665,0.0531,0.150245,0.986342,-0.355327,0.154171,0.298947,0.669422,-0.304776,-0.075393,-0.71702,-0.388342,-0.025759,0.488874,0.333708,0.218496,-0.460669,-0.568713,1.187755,-0.140349,-1.9548,-0.566523,0.071448,-0.551564,0.660654,-1.9548,-0.278064
-0.028896,-0.024479,0.458433,0.054822,0.028513,0.147746,0.987093,-0.258877,0.074433,0.178576,0.584464,-0.311193,-0.084171,-0.599021,-0.421258,-0.016053,0.416177,0.266373,0.266313,-0.476474,-0.883887,0.628304,-0.209455,-1.677961,-0.231686,0.144572,-0.533468,0.579868,-1.9548,-0.384412
-0.021085,-0.016021,0.457118,0.055983,0.015021,0.14165,0.988218,-0.174541,0.045654,0.142132,0.509752,-0.348374,-0.097549,-0.50871,-0.433813,-0.055424,0.33496,0.200207,0.276876,-0.456835,-1.190299,0.048528,0.090775,-1.294925,0.274109,0.215827,-0.434755,0.48096,-1.9548,-0.638548
-0.014693,-0.011458,0.455462,0.062521,0.005228,0.114776,0.991408,-0.076458,0.02686,0.206472,0.431296,-0.38855,-0.088509,-0.493131,-0.431892,-0.037484,0.315501,0.136907,0.256614,-0.458959,-1.201941,-0.05666,0.246012,-1.277887,0.122958,0.25342,-0.357827,0.505246,-1.9548,-0.884572
-0.013792,-0.006457,0.452857,0.071296,0.00031,0.083258,0.993974,-0.038028,-0.002333,0.268691,0.433762,-0.441912,-0.020654,-0.52434,-0.430409,0.023925,0.322924,0.104602,0.225589,-0.472263,-1.143552,0.070411,0.082586,-1.313123,-0.01039,0.224658,-0.371798,0.558566,-1.954798,-0.903274
-0.014877,-0.000872,0.448935,0.079271,0.002215,0.058813,0.995114,-0.056599,-0.022561,0.313205,0.499958,-0.486504,0.016881,-0.585028,-0.429506,0.109637,0.354076,0.116599,0.243349,-0.457924,-1.135757,0.084289,0.058785,-1.339135,0.030846,0.226711,-0.376367,0.565294,-1.954795,-0.919049
-0.016669,0.006002,0.446083,0.091151,-0.000393,0.046476,0.994752,-0.063146,-0.056472,0.336599,0.535004,-0.496064,0.017718,-0.617907,-0.451001,0.158265,0.374499,0.13694,0.277382,-0.441712,-1.140349,0.079585,0.054719,-1.340117,0.066335,0.267682,-0.374601,0.550658,-1.9548,-1.033965
-0.014226,0.012027,0.445951,0.096469,-0.006466,0.039351,0.994537,-0.028806,-0.082341,0.352805,0.510064,-0.508307,0.028183,-0.616398,-0.466452,0.175051,0.378561,0.126423,0.273327,-0.430625,-1.158483,0.089099,0.058357,-1.334874,0.064098,0.285011,-0.387966,0.5445,-1.9548,-1.026592
-0.01288,0.013877,0.445622,0.099753,-0.010726,0.035974,0.994304,-0.003875,-0.096699,0.353077,0.487337,-0.505802,0.030079,-0.621,-0.468544,0.196546,0.395885,0.117055,0.273049,-0.440093,-1.164257,0.125851,0.048439,-1.344546,0.06306,0.2815,-0.384294,0.543453,-1.9548,-1.010959
-0.011581,0.016007,0.445253,0.10273,-0.014607,0.039316,0.993825,0.012518,-0.110334,0.338769,0.4693,-0.489159,0.03182,-0.627334,-0.481663,0.199747,0.425633,0.100293,0.265115,-0.456417,-1.165879,0.14858,0.042813,-1.356745,0.065957,0.267828,-0.388084,0.546571,-1.9548,-0.995072
-0.009676,0.017856,0.44509,0.107281,-0.016662,0.042253,0.993191,0.031883,-0.127143,0.330634,0.442476,-0.482492,0.027251,-0.637082,-0.498834,0.185563,0.462409,0.084271,0.269301,-0.453709,-1.184939,0.140887,0.050106,-1.343741,0.053921,0.263354,-0.38781,0.533458,-1.9548,-0.993451
-0.007255,0.018196,0.444338,0.10908,-0.018357,0.043434,0.992914,0.056405,-0.135965,0.326247,0.408369,-0.468507,0.012352,-0.654243,-0.505621,0.169094,0.508658,0.066156,0.261203,-0.450824,-1.206007,0.13322,0.04272,-1.338534,0.049766,0.2703,-0.377118,0.522868,-1.9548,-0.985847
-0.00242,0.016579,0.443875,0.112142,-0.021851,0.04479,0.992442,0.090263,-0.143358,0.314254,0.370381,-0.45325,0.013064,-0.661304,-0.517082,0.139947,0.559667,0.040411,0.257669,-0.447818,-1.225004,0.129058,0.047268,-1.320719,0.033196,0.27164,-0.379293,0.513833,-1.9548,-0.974405
0.003116,0.014087,0.443447,0.114107,-0.026241,0.046633,0.992026,0.128376,-0.146648,0.308468,0.330136,-0.443932,-0.002374,-0.665565,-0.524769,0.118912,0.608876,0.011188,0.250019,-0.443539,-1.249067,0.121632,0.046446,-1.30385,0.011169,0.272617,-0.384181,0.495427,-1.9548,-0.979662
0.008247,0.009297,0.442102,0.113255,-0.028728,0.051159,0.991832,0.149268,-0.135265,0.303972,0.313429,-0.42333,-0.016817,-0.673819,-0.531011,0.083923,0.664603,-0.021827,0.233213,-0.453474,-1.260653,0.130356,0.042609,-1.304707,0.007436,0.261206,-0.391219,0.499182,-1.9548,-0.981373
0.015891,0.003394,0.441578,0.112976,-0.032926,0.053705,0.991599,0.171653,-0.119308,0.304857,0.310579,-0.426022,-0.013654,-0.664456,-0.540292,0.02587,0.710288,-0.060548,0.218462,-0.453667,-1.272114,0.126975,0.044203,-1.30894,0.013592,0.264384,-0.395262,0.493147,-1.9548,-0.981092
0.023364,-0.003674,0.440092,0.110506,-0.035181,0.051058,0.991939,0.179927,-0.097553,0.310189,0.32872,-0.421949,-0.027315,-0.664098,-0.538865,-0.024079,0.752653,-0.099269,0.200477,-0.443879,-1.282995,0.121467,0.045948,-1.316574,0.017451,0.262471,-0.394802,0.495416,-1.9548,-0.979834
0.032887,-0.012598,0.438623,0.106237,-0.038889,0.043862,0.992611,0.167759,-0.060908,0.31358,0.403857,-0.429477,-0.022407,-0.662139,-0.521091,-0.048136,0.796036,-0.140433,0.181094,-0.431413,-1.273232,0.129598,0.040047,-1.330749,0.005338,0.25515,-0.406636,0.50228,-1.9548,-0.952254
0.042201,-0.023976,0.437964,0.098198,-0.044326,0.028327,0.993776,0.133215,-0.005875,0.324971,0.537381,-0.418496,-0.016521,-0.658778,-0.474641,-0.050766,0.826042,-0.184338,0.146574,-0.403095,-1.242694,0.150269,0.032206,-1.342843,-0.010935,0.253805,-0.411272,0.515208,-1.9548,-0.947284
0.050546,-0.037588,0.436453,0.084895,-0.054015,0.006026,0.994906,0.047686,0.080064,0.329152,0.799778,-0.277758,0.020692,-0.657076,-0.404898,-0.040388,0.860646,-0.230847,0.094351,-0.353057,-1.180207,0.167588,0.018401,-1.358064,-0.014218,0.272156,-0.395593,0.520435,-1.9548,-0.979895
0.047269,-0.063408,0.432049,0.059678,-0.044281,-0.023096,0.996968,-0.204997,0.216591,0.241952,1.201552,0.076452,0.040481,-0.71997,-0.266129,-0.05115,0.894944,-0.226816,-0.019534,-0.257818,-1.127892,0.19741,-0.02535,-1.383885,0.095661,0.250592,-0.345237,0.553901,-1.952461,-1.017225
0.053836,-0.063053,0.437466,0.060652,-0.036871,-0.047787,0.996332,-0.512961,0.051738,0.116747,1.504834,0.125747,-0.080302,-0.727169,-0.23678,-0.00181,0.859747,-0.206147,-0.012374,-0.13054,-1.134038,0.125263,-0.063152,-1.366183,0.05911,0.25118,-0.3629,0.576095,-1.9548,-1.019616
0.057991,-0.082623,0.43941,0.057231,-0.022843,-0.083615,0.994591,-0.83535,0.248327,0.205178,1.835374,0.070289,-0.056808,-0.750814,-0.140652,0.009543,0.846497,-0.19349,-0.054305,0.041399,-1.1733,0.021946,-0.084103,-1.330296,0.063787,0.248178,-0.378045,0.613225,-1.9548,-0.9994
0.067817,-0.087832,0.441838,0.060054,-0.014267,-0.113238,0.991649,-1.189475,0.302775,0.232369,2.000433,0.051325,-0.085043,-0.753577,-0.09979,0.048084,0.828221,-0.184459,-0.032412,0.171618,-1.17259,-0.062651,-0.079199,-1.334293,0.066669,0.245209,-0.421278,0.654145,-1.9548,-0.957744
0.088401,-0.085379,0.450104,0.067758,-0.021479,-0.13372,0.988467,-1.507589,0.287914,0.254704,1.995441,0.068221,-0.102903,-0.67074,-0.119258,0.086892,0.757616,-0.167206,0.065667,0.255408,-1.134954,-0.118461,-0.064009,-1.352375,0.07628,0.2943,-0.464804,0.65893,-1.9548,-0.97202
0.112231,-0.082429,0.460015,0.077532,-0.038124,-0.156002,0.983971,-1.79142,0.286973,0.20219,1.860144,0.107091,-0.09329,-0.558592,-0.161639,0.117932,0.676123,-0.151213,0.186614,0.308228,-1.060114,-0.146391,-0.045095,-1.401437,0.109533,0.351432,-0.490739,0.639451,-1.9548,-0.982529
0.135305,-0.079661,0.467071,0.086269,-0.049566,-0.167804,0.980787,-2.010867,0.254961,0.087554,1.566651,0.235652,-0.117331,-0.475345,-0.225697,0.101953,0.638743,-0.155031,0.276275,0.315758,-0.991991,-0.16185,-0.018654,-1.448863,0.110307,0.377685,-0.520271,0.620473,-1.9548,-0.992037
0.15182,-0.078345,0.474333,0.09524,-0.057235,-0.177042,0.977911,-2.052298,0.218373,-0.070654,1.040023,0.456111,-0.19736,-0.403983,-0.284372,0.065316,0.59054,-0.159912,0.314659,0.298947,-0.928948,-0.144538,0.019549,-1.509359,0.160618,0.393087,-0.541065,0.577964,-1.9548,-0.981822
0.163028,-0.083312,0.4826,0.104197,-0.061339,-0.195825,0.973156,-2.025211,0.261907,-0.266153,0.457036,0.527234,-0.226234,-0.340075,-0.303603,0.065114,0.500193,-0.134597,0.352249,0.299025,-0.877369,-0.131397,0.040753,-1.553711,0.140375,0.393514,-0.558645,0.559745,-1.9548,-0.939345
0.165931,-0.090119,0.484765,0.105428,-0.0607,-0.230683,0.965394,-2.012523,0.36288,-0.327586,0.153861,0.521294,-0.255678,-0.32507,-0.304074,0.030434,0.448974,-0.091155,0.37525,0.331218,-0.856663,-0.116147,0.086105,-1.567952,0.161648,0.400145,-0.539961,0.549166,-1.9548,-0.956396
0.165828,-0.090933,0.484036,0.114031,-0.067444,-0.270249,0.953632,-1.915484,0.472973,-0.186772,0.173228,0.536037,-0.242528,-0.356582,-0.350949,-0.014185,0.475806,-0.079641,0.36265,0.363486,-0.852718,-0.078268,0.114023,-1.572716,0.156463,0.423872,-0.52035,0.536666,-1.9548,-1.002394
0.165226,-0.093031,0.483691,0.115749,-0.069582,-0.287559,0.948193,-1.847278,0.487588,-0.131187,0.485187,0.541319,-0.245911,-0.404472,-0.338688,0.035089,0.527597,-0.102499,0.288309,0.338039,-0.883966,-0.054686,0.17926,-1.562978,0.303825,0.418191,-0.508855,0.511416,-1.9548,-0.991449
0.175136,-0.0898,0.4841,0.119454,-0.072057,-0.292481,0.946041,-1.780419,0.348251,-0.219321,0.880211,0.499109,-0.35505,-0.41878,-0.365545,0.059192,0.561891,-0.117796,0.278464,0.287618,-0.900851,0.020738,0.179133,-1.563663,0.31113,0.399776,-0.48766,0.497537,-1.9548,-1.023234
0.186616,-0.08522,0.482363,0.119862,-0.072627,-0.299341,0.943797,-1.647413,0.255424,-0.144908,1.132309,0.432559,-0.37291,-0.434345,-0.386642,0.074378,0.593447,-0.143872,0.274756,0.243156,-0.895824,0.106636,0.193116,-1.576605,0.281406,0.371039,-0.468129,0.510166,-1.9548,-1.052417
0.189826,-0.086533,0.477307,0.114916,-0.062455,-0.319087,0.938657,-1.470484,0.239828,-0.079712,1.206796,0.378463,-0.37453,-0.498775,-0.35611,0.094266,0.657797,-0.184838,0.231462,0.248248,-0.915219,0.182827,0.178363,-1.587988,0.230878,0.339343,-0.425804,0.524266,-1.9548,-1.027833
0.191202,-0.092725,0.472735,0.106661,-0.05015,-0.343642,0.931675,-1.258938,0.260146,-0.037173,1.173751,0.344014,-0.348456,-0.545014,-0.294543,0.132831,0.690368,-0.214499,0.189966,0.268697,-0.940134,0.238923,0.163674,-1.595458,0.190808,0.3025,-0.391491,0.551449,-1.9548,-0.957934
0.192852,-0.100275,0.466327,0.099299,-0.04081,-0.360942,0.926388,-1.048887,0.280619,0.004356,1.080262,0.328748,-0.297252,-0.588755,-0.237203,0.157677,0.749851,-0.248665,0.167029,0.268413,-0.94611,0.288254,0.173716,-1.603954,0.17897,0.293618,-0.353444,0.567939,-1.9548,-0.97377
0.196959,-0.104734,0.459416,0.0915,-0.040699,-0.366227,0.925121,-0.84969,0.27594,0.048048,0.954123,0.337063,-0.236903,-0.612805,-0.205006,0.168059,0.823416,-0.302551,0.147224,0.233253,-0.918622,0.349806,0.180741,-1.612553,0.181317,0.277148,-0.334889,0.588349,-1.9548,-0.999785
0.200793,-0.111957,0.452961,0.086314,-0.04352,-0.36239,0.927,-0.670113,0.315007,0.196135,0.833732,0.298595,-0.121302,-0.621276,-0.190398,0.153934,0.893511,-0.348206,0.126168,0.178576,-0.89284,0.422891,0.181114,-1.621781,0.126082,0.266772,-0.312797,0.602974,-1.9548,-0.976098
0.209549,-0.113467,0.451008,0.08776,-0.048398,-0.347039,0.93248,-0.520125,0.285931,0.335985,0.710716,0.18592,-0.017715,-0.603847,-0.220591,0.134769,0.920228,-0.381657,0.13914,0.109148,-0.868456,0.466465,0.193654,-1.626005,0.117073,0.256587,-0.298662,0.601,-1.9548,-0.964984
0.218618,-0.11037,0.446602,0.088888,-0.051887,-0.327438,0.93925,-0.412901,0.209707,0.38672,0.586672,0.08722,-0.025388,-0.599947,-0.2612,0.114707,0.962742,-0.419166,0.149669,0.044218,-0.851922,0.503134,0.187031,-1.613778,0.094544,0.236061,-0.296159,0.626666,-1.9548,-0.970146
0.226897,-0.106817,0.444431,0.091007,-0.06056,-0.293115,0.949807,-0.345962,0.147925,0.426931,0.4872,-0.02836,-0.028284,-0.564559,-0.326871,0.064244,0.991912,-0.458842,0.155473,-0.033348,-0.838759,0.53345,0.156309,-1.59325,0.055801,0.213114,-0.303004,0.629697,-1.9548,-0.949266
0.232005,-0.103263,0.442485,0.083709,-0.063208,-0.24573,0.963646,-0.365541,0.112864,0.354932,0.453331,-0.047744,-0.027896,-0.504954,-0.379592,-0.035402,1.000784,-0.506814,0.124894,-0.105497,-0.845699,0.555004,0.086687,-1.542245,0.035613,0.173918,-0.284673,0.627536,-1.9548,-1.013596
0.23728,-0.099888,0.441641,0.07467,-0.049707,-0.183327,0.978951,-0.471417,0.08676,0.231672,0.499471,-0.024114,-0.034888,-0.434182,-0.418661,-0.170941,0.9735,-0.539457,0.096973,-0.119607,-0.944983,0.478521,-0.073946,-1.45853,0.031618,0.137248,-0.233992,0.551196,-1.9548,-1.118402
0.247534,-0.097234,0.441905,0.071167,-0.033144,-0.120252,0.989634,-0.542394,0.032643,0.11428,0.500021,0.01826,-0.065038,-0.355144,-0.455192,-0.299099,0.948279,-0.568482,0.089954,0.00747,-1.152024,0.189564,-0.309829,-1.216882,0.032685,0.092956,-0.145205,0.376722,-1.9548,-1.211866
0.257815,-0.091478,0.448796,0.056028,-0.023187,-0.088723,0.994209,-0.538695,0.016955,0.041605,0.45022,0.038818,-0.079067,-0.257868,-0.429602,-0.397953,0.843827,-0.537648,0.087403,0.242089,-1.243064,-0.131386,-0.498887,-0.984126,0.130376,-0.042287,-0.062231,0.231308,-1.9548,-1.292878
0.265299,-0.087114,0.457305,0.033708,-0.030922,-0.094476,0.994476,-0.476509,0.054923,0.044907,0.399579,0.049851,-0.083199,-0.165409,-0.351944,-0.413246,0.701332,-0.455318,0.103147,0.454308,-1.028838,-0.17453,-0.711341,-1.056817,0.270853,-0.315553,-0.15587,0.170979,-1.9548,-1.297714
0.272564,-0.082542,0.462215,0.009982,-0.049677,-0.108551,0.992799,-0.409479,0.100404,0.063295,0.39681,0.042698,-0.102512,-0.081615,-0.280971,-0.379234,0.59424,-0.394653,0.112954,0.556516,-0.607655,-0.017596,-0.831249,-1.296699,0.306312,-0.634754,-0.263319,0.218775,-1.9548,-1.224652
0.280358,-0.088682,0.462091,-0.02018,-0.081773,-0.108149,0.99056,-0.344838,0.172115,0.0311,0.453144,-0.012901,-0.141571,0.024007,-0.186079,-0.346082,0.548883,-0.409359,0.087645,0.566924,-0.188695,0.221598,-0.812364,-1.464769,0.43165,-0.944817,-0.308744,0.214558,-1.525727,-0.858038
0.286879,-0.080907,0.460256,-0.037766,-0.09646,-0.070053,0.99215,-0.36639,0.160893,-0.026076,0.522914,-0.057187,-0.122868,0.11109,-0.132356,-0.339638,0.47694,-0.402084,0.101156,0.627143,-0.039596,0.34324,-0.956961,-1.464126,0.387381,-0.814083,-0.915462,0.354678,-1.419175,0.424495
0.296372,-0.080657,0.458343,-0.041996,-0.080952,0.012932,0.995749,-0.442811,0.096344,-0.148921,0.538641,-0.045911,-0.125281,0.127749,-0.051711,-0.291548,0.425526,-0.409983,0.076514,0.57523,-0.022168,0.433741,-0.99426,-1.556558,0.368059,-0.547675,-1.168582,0.058971,-1.530064,-0.101297
0.300909,-0.081065,0.456013,-0.04098,-0.081249,0.079065,0.992707,-0.469696,0.031717,-0.263058,0.5389,-0.04553,-0.105824,0.112035,0.011124,-0.180186,0.43201,-0.401165,0.067135,0.463553,0.012091,0.438004,-0.941823,-1.610218,0.361476,-0.575595,-1.152992,0.064373,-1.533505,0.108949
0.305677,-0.07962,0.454058,-0.037385,-0.086211,0.121602,0.988121,-0.466479,-0.018765,-0.337118,0.534371,-0.057421,-0.089324,0.098603,0.047189,-0.062456,0.455457,-0.402132,0.070013,0.374153,0.04683,0.435617,-0.91803,-1.628989,0.365317,-0.514512,-1.211276,0.102635,-1.542521,0.1203
0.307855,-0.07778,0.451506,-0.034407,-0.086896,0.146249,0.984823,-0.479875,-0.0596,-0.383036,0.554303,-0.0569,-0.080015,0.067097,0.085471,0.075124,0.507017,-0.391558,0.082415,0.341216,0.038515,0.42026,-0.921275,-1.64524,0.360316,-0.452627,-1.252288,0.076702,-1.550266,0.110956
0.305089,-0.07611,0.447059,-0.026311,-0.085393,0.16162,0.982799,-0.502654,-0.108359,-0.40937,0.578374,-0.051055,-0.061148,0.00779,0.127478,0.223951,0.606473,-0.391318,0.112583,0.339709,0.026912,0.392255,-0.919322,-1.65926,0.371726,-0.432791,-1.271549,0.056933,-1.550509,0.086893
0.301196,-0.075708,0.441972,-0.021215,-0.082178,0.179568,0.980078,-0.533097,-0.15403,-0.442968,0.600973,-0.041072,-0.054257,-0.055179,0.17852,0.324125,0.695218,-0.407723,0.12728,0.333933,0.028868,0.362101,-0.892693,-1.668782,0.417561,-0.411995,-1.303989,0.02388,-1.541153,0.084873
0.295832,-0.080742,0.437304,-0.018831,-0.076966,0.199562,0.976676,-0.563651,-0.184286,-0.487459,0.6079,-0.018375,-0.076059,-0.109971,0.209263,0.339324,0.747903,-0.395205,0.113919,0.333623,0.029164,0.33298,-0.878303,-1.663827,0.427243,-0.400631,-1.331379,0.00908,-1.52801,0.095683
0.28605,-0.089451,0.432483,-0.01701,-0.06375,0.226826,0.971698,-0.602569,-0.208683,-0.5569,0.567439,0.037427,-0.127891,-0.182919,0.211997,0.282914,0.81498,-0.362884,0.086037,0.329286,0.022754,0.318393,-0.87727,-1.654246,0.42685,-0.392543,-1.358394,-0.030207,-1.524768,0.103121
0.273858,-0.104659,0.431676,-0.021119,-0.040422,0.267517,0.962473,-0.616883,-0.172544,-0.632586,0.385318,0.145263,-0.235675,-0.27315,0.186242,0.137378,0.8428,-0.397669,0.045974,0.297104,0.020257,0.342764,-0.842963,-1.671227,0.428258,-0.386767,-1.387595,-0.099366,-1.549008,0.057206
0.259699,-0.117644,0.433752,-0.023422,-0.022047,0.300247,0.953319,-0.633103,-0.096743,-0.524659,0.241281,0.212765,-0.274101,-0.312311,0.135394,0.001151,0.813829,-0.453027,0.032547,0.290019,0.021809,0.371133,-0.833084,-1.671501,0.410301,-0.380085,-1.431206,-0.141591,-1.558178,0.068672
0.239043,-0.129623,0.439672,-0.023356,0.003555,0.328572,0.944183,-0.683762,-0.039296,-0.31089,0.255217,0.139628,-0.17808,-0.380783,0.089016,-0.057485,0.775937,-0.471296,0.013397,0.284823,0.031295,0.377698,-0.814324,-1.684645,0.430589,-0.370618,-1.487753,-0.186273,-1.561855,0.076426
0.218299,-0.147193,0.44362,-0.024125,0.033721,0.353983,0.934332,-0.776369,-0.004465,-0.177227,0.411632,0.023134,-0.084991,-0.490477,0.049648,-0.098162,0.778236,-0.424952,-0.003224,0.266082,0.04648,0.388208,-0.773037,-1.718368,0.462072,-0.368038,-1.535373,-0.242663,-1.590075,0.051994
0.204434,-0.160106,0.447347,-0.02494,0.055346,0.382685,0.921882,-0.834505,0.043709,-0.07524,0.623087,-0.080679,-0.023567,-0.556257,0.010872,-0.140663,0.771539,-0.383498,-0.004698,0.239635,0.065317,0.376591,-0.754114,-1.717098,0.523877,-0.342536,-1.577711,-0.281654,-1.613431,0.021524
0.193448,-0.171708,0.453218,-0.02785,0.07489,0.407863,0.90954,-0.817811,0.106043,-0.015978,0.725739,-0.120364,-0.009852,-0.599121,-0.020753,-0.18431,0.739124,-0.35762,-0.022427,0.227192,0.063701,0.372404,-0.749593,-1.712221,0.528085,-0.346561,-1.596773,-0.297903,-1.621508,0.024297
0.181739,-0.181847,0.45619,-0.032337,0.087294,0.430873,0.897598,-0.781528,0.170859,0.015331,0.81203,-0.141498,-0.024165,-0.627298,-0.048359,-0.229445,0.711203,-0.340112,-0.032734,0.212412,0.066106,0.362425,-0.731748,-1.706404,0.523301,-0.357981,-1.596145,-0.291818,-1.634284,0.051615
0.172388,-0.190869,0.457721,-0.034998,0.093557,0.454814,0.884967,-0.717393,0.242078,0.042556,0.857055,-0.160706,-0.046008,-0.639159,-0.074139,-0.274679,0.686565,-0.336452,-0.0354,0.191884,0.058102,0.343531,-0.721569,-1.68225,0.531279,-0.361483,-1.580462,-0.268196,-1.652581,0.068115
0.165087,-0.199062,0.457682,-0.035269,0.098231,0.484092,0.86877,-0.64123,0.300966,0.055534,0.851529,-0.150816,-0.070897,-0.65323,-0.110224,-0.32041,0.694502,-0.339077,-0.0339,0.1478,0.046131,0.323604,-0.711739,-1.651425,0.534568,-0.365229,-1.569392,-0.247502,-1.674722,0.100839
0.157804,-0.207798,0.45745,-0.033917,0.103891,0.523757,0.844828,-0.581904,0.342959,0.050753,0.808177,-0.133865,-0.104124,-0.662549,-0.165537,-0.38551,0.711456,-0.345708,-0.029186,0.078984,0.035621,0.319028,-0.69615,-1.629717,0.527323,-0.370367,-1.563483,-0.225294,-1.699319,0.110162
0.150235,-0.216868,0.457276,-0.032284,0.108505,0.560685,0.820254,-0.52726,0.389763,0.060706,0.747727,-0.090355,-0.126316,-0.671836,-0.223525,-0.449372,0.73527,-0.358183,-0.036729,0.013715,0.038722,0.317452,-0.666833,-1.616286,0.531983,-0.37984,-1.560699,-0.204542,-1.722968,0.119938
0.14469,-0.227843,0.456721,-0.033053,0.113565,0.600153,0.791092,-0.469145,0.443787,0.097077,0.63635,0.028009,-0.161219,-0.676903,-0.279827,-0.529092,0.75627,-0.366967,-0.046435,-0.06128,0.054534,0.368014,-0.63875,-1.645739,0.524267,-0.386027,-1.566,-0.202169,-1.747544,0.116176
0.137187,-0.239373,0.455548,-0.034089,0.117471,0.633041,0.764394,-0.433529,0.502796,0.191268,0.570162,0.118837,-0.180707,-0.688505,-0.335357,-0.592383,0.78005,-0.370146,-0.053664,-0.110242,0.062387,0.398202,-0.636715,-1.65095,0.574416,-0.398935,-1.558815,-0.197821,-1.768512,0.058076
0.127653,-0.248869,0.454725,-0.03343,0.119265,0.663574,0.737786,-0.416282,0.537863,0.281764,0.530873,0.166677,-0.192077,-0.681596,-0.398703,-0.657722,0.801596,-0.369612,-0.053806,-0.155158,0.070682,0.410808,-0.638495,-1.641078,0.628746,-0.412151,-1.567266,-0.189096,-1.807145,0.073706
0.117668,-0.258957,0.454028,-0.034657,0.121172,0.693385,0.70946,-0.410811,0.547178,0.360195,0.473942,0.232378,-0.198947,-0.675071,-0.462131,-0.721881,0.822015,-0.36944,-0.052741,-0.185006,0.09207,0.418478,-0.623883,-1.643295,0.666448,-0.427572,-1.579023,-0.188667,-1.841407,0.079508
0.105841,-0.268349,0.453043,-0.034624,0.119689,0.719803,0.682906,-0.40638,0.526623,0.428135,0.424087,0.298448,-0.205488,-0.657482,-0.525727,-0.782858,0.844044,-0.364372,-0.053712,-0.195407,0.111493,0.454277,-0.615133,-1.646977,0.641485,-0.438073,-1.609641,-0.181727,-1.869933,0.085795
0.087843,-0.275934,0.451759,-0.033139,0.126355,0.733042,0.667522,-0.407618,0.458108,0.470314,0.388032,0.332826,-0.197574,-0.683075,-0.604233,-0.7854,0.879016,-0.347742,-0.051039,-0.161795,0.188102,0.432157,-0.543718,-1.673792,0.799003,-0.479855,-1.656439,-0.166476,-1.920452,0.10202
0.073185,-0.286496,0.449868,-0.033217,0.122809,0.749996,0.649092,-0.444118,0.400571,0.471964,0.380304,0.342336,-0.190844,-0.691918,-0.651648,-0.7854,0.899023,-0.321756,-0.066374,-0.106285,0.216391,0.468491,-0.544542,-1.701247,0.802701,-0.494903,-1.703851,-0.163396,-1.942908,0.079045
0.062039,-0.292056,0.447912,-0.032077,0.119379,0.770212,0.625694,-0.463605,0.372487,0.583805,0.393017,0.262602,-0.140554,-0.688257,-0.696787,-0.7854,0.924813,-0.323897,-0.05691,-0.060558,0.235401,0.483826,-0.53071,-1.730368,0.793366,-0.506562,-1.751065,-0.151099,-1.954789,0.070463
