root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,waist_yaw,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
0.940745,-1.820191,0.467882,0.038489,0.046553,-0.738066,0.67202,-0.372232,0.209748,0.27215,0.474999,-0.202803,0.0,-0.300058,0.018173,-0.385746,0.417753,-0.355241,0.0,-0.068804,-0.073382,1.800934,0.368903,-0.554488,0.012056,-0.429101,-1.580702,-0.27167,-0.659352,0.283501
0.941191,-1.820608,0.467868,0.038136,0.045599,-0.738216,0.671941,-0.369497,0.20806,0.272925,0.476026,-0.204801,0.0,-0.298702,0.016022,-0.38524,0.420028,-0.356462,0.0,-0.06912,-0.072417,1.800256,0.368896,-0.555135,0.012191,-0.429549,-1.580156,-0.27146,-0.660046,0.284075
0.941624,-1.820997,0.467864,0.037794,0.044717,-0.738372,0.671848,-0.366874,0.206471,0.273672,0.476924,-0.206671,0.0,-0.297408,0.013984,-0.38468,0.422069,-0.357534,0.0,-0.069325,-0.071175,1.799643,0.368974,-0.556064,0.012633,-0.429831,-1.579576,-0.271388,-0.660367,0.284156
0.942027,-1.821367,0.467858,0.037459,0.043918,-0.738527,0.671748,-0.364412,0.205053,0.274382,0.477743,-0.208415,0.0,-0.296144,0.012174,-0.384127,0.423813,-0.358442,0.0,-0.069405,-0.069989,1.799467,0.369108,-0.557214,0.012671,-0.429541,-1.579373,-0.271166,-0.660016,0.283527
0.942392,-1.821713,0.467852,0.037161,0.043239,-0.738693,0.671626,-0.362216,0.203839,0.275082,0.478459,-0.209987,0.0,-0.294919,0.010688,-0.383627,0.425114,-0.359142,0.0,-0.069503,-0.069107,1.799791,0.369557,-0.558371,0.012923,-0.429083,-1.57941,-0.270811,-0.659187,0.282757
0.942723,-1.822022,0.467844,0.036962,0.042687,-0.738859,0.67149,-0.360397,0.202739,0.275753,0.479049,-0.211374,0.0,-0.293873,0.009413,-0.383154,0.426011,-0.359635,0.0,-0.069623,-0.068311,1.800668,0.370172,-0.558715,0.013376,-0.428638,-1.579614,-0.270472,-0.658143,0.282084
0.943022,-1.822292,0.467842,0.036851,0.042288,-0.739033,0.67133,-0.358939,0.201801,0.27641,0.479457,-0.212558,0.0,-0.293069,0.008381,-0.38269,0.426571,-0.359927,0.0,-0.069663,-0.068605,1.801573,0.371032,-0.559498,0.01273,-0.428348,-1.579793,-0.270385,-0.657158,0.280957
0.943292,-1.822519,0.467857,0.036849,0.04205,-0.739213,0.671147,-0.357947,0.20103,0.277078,0.479781,-0.213558,0.0,-0.292598,0.007552,-0.382252,0.426862,-0.360032,0.0,-0.06956,-0.069962,1.801759,0.372013,-0.560873,0.011242,-0.428364,-1.579808,-0.270543,-0.656427,0.279351
0.943549,-1.822702,0.467886,0.036923,0.041954,-0.739412,0.67093,-0.357353,0.200422,0.277761,0.480055,-0.214398,0.0,-0.29245,0.006895,-0.381817,0.426969,-0.359955,0.0,-0.069441,-0.071425,1.801459,0.372945,-0.562759,0.008761,-0.428962,-1.579622,-0.270569,-0.655746,0.278757
0.943799,-1.822841,0.467904,0.037116,0.04198,-0.739644,0.670662,-0.357195,0.199906,0.278517,0.480391,-0.215166,0.0,-0.292709,0.006284,-0.381332,0.427113,-0.359811,0.0,-0.069147,-0.072781,1.801355,0.373921,-0.564187,0.005335,-0.430378,-1.579172,-0.27057,-0.655248,0.279307
0.944032,-1.822973,0.467911,0.037306,0.042061,-0.739879,0.670386,-0.357277,0.199554,0.279243,0.480954,-0.21598,0.0,-0.293159,0.005764,-0.380842,0.427341,-0.359687,0.0,-0.068837,-0.072964,1.801145,0.374924,-0.564666,0.0042,-0.430769,-1.578786,-0.27039,-0.654997,0.279752
0.94424,-1.823116,0.467911,0.037403,0.042122,-0.740068,0.670168,-0.357373,0.199374,0.279813,0.481867,-0.216907,0.0,-0.293424,0.005339,-0.380455,0.427707,-0.359672,0.0,-0.068682,-0.072352,1.800836,0.375437,-0.564559,0.005751,-0.430742,-1.578159,-0.270196,-0.654887,0.279471
0.944408,-1.823268,0.467914,0.03743,0.042163,-0.740229,0.669987,-0.357487,0.199335,0.280248,0.483047,-0.217967,0.0,-0.293576,0.005031,-0.380075,0.428221,-0.359812,0.0,-0.068656,-0.071925,1.799963,0.375082,-0.564376,0.007615,-0.430874,-1.577306,-0.269785,-0.654687,0.279238
0.94454,-1.823424,0.467907,0.03741,0.042192,-0.740342,0.669862,-0.35768,0.199422,0.280517,0.484532,-0.219169,0.0,-0.293686,0.004811,-0.379716,0.42894,-0.360142,0.0,-0.0688,-0.071273,1.798717,0.373771,-0.563952,0.007049,-0.431462,-1.576437,-0.269285,-0.654556,0.279355
0.944639,-1.823593,0.467877,0.037331,0.042205,-0.740346,0.66986,-0.358031,0.199619,0.28051,0.486392,-0.220505,0.0,-0.293697,0.004614,-0.37959,0.429926,-0.360737,0.0,-0.069175,-0.070409,1.797398,0.372623,-0.563527,0.006171,-0.432059,-1.575598,-0.268862,-0.654774,0.279486
0.944708,-1.823781,0.467826,0.037195,0.042212,-0.740236,0.669989,-0.358494,0.199901,0.280194,0.488479,-0.22191,0.0,-0.293539,0.004449,-0.379769,0.431032,-0.361555,0.0,-0.069665,-0.069485,1.796043,0.371886,-0.56334,0.005567,-0.431732,-1.575246,-0.268937,-0.654503,0.280327
0.944746,-1.823976,0.46777,0.036988,0.042259,-0.74005,0.670203,-0.359001,0.200342,0.279635,0.490572,-0.223284,0.0,-0.293193,0.004451,-0.380196,0.432045,-0.362472,0.0,-0.070241,-0.068523,1.794755,0.371612,-0.563356,0.005635,-0.431468,-1.575049,-0.26915,-0.653773,0.281231
0.944754,-1.824169,0.467715,0.036751,0.04233,-0.739859,0.670422,-0.359429,0.200888,0.279014,0.492477,-0.22454,0.0,-0.29267,0.004615,-0.380712,0.432828,-0.363374,0.0,-0.070777,-0.067542,1.793785,0.371473,-0.563284,0.006332,-0.432111,-1.574816,-0.269159,-0.652652,0.282139
0.944723,-1.824362,0.467668,0.036483,0.042453,-0.739722,0.67058,-0.359646,0.201591,0.278487,0.493947,-0.225581,0.0,-0.291998,0.005051,-0.381164,0.433306,-0.364197,0.0,-0.071244,-0.066946,1.793084,0.371312,-0.562994,0.006571,-0.433106,-1.574567,-0.26907,-0.651089,0.282322
0.94466,-1.824549,0.467624,0.036226,0.042637,-0.739644,0.670669,-0.359679,0.202386,0.278089,0.494891,-0.226358,0.0,-0.291308,0.005714,-0.381515,0.433528,-0.364917,0.0,-0.071598,-0.067123,1.792609,0.371387,-0.562393,0.007187,-0.433984,-1.574423,-0.269025,-0.649076,0.281815
0.94458,-1.824719,0.467584,0.036013,0.04289,-0.739624,0.670686,-0.359682,0.203224,0.277784,0.495507,-0.226954,0.0,-0.290742,0.006531,-0.381729,0.433603,-0.365545,0.0,-0.071691,-0.067575,1.792293,0.371182,-0.561241,0.007925,-0.434552,-1.574409,-0.268904,-0.646793,0.28034
0.94449,-1.824877,0.467539,0.035837,0.043176,-0.739651,0.670647,-0.359659,0.204065,0.277575,0.495902,-0.227422,0.0,-0.290271,0.007403,-0.381819,0.433593,-0.366094,0.0,-0.071648,-0.067879,1.792233,0.370402,-0.559409,0.007472,-0.434803,-1.574783,-0.268785,-0.644503,0.278805
0.9444,-1.825028,0.467506,0.035702,0.043463,-0.739692,0.67059,-0.359613,0.20485,0.277421,0.496164,-0.227806,0.0,-0.289834,0.008258,-0.381862,0.433479,-0.366556,0.0,-0.071576,-0.067889,1.792056,0.369499,-0.557507,0.007524,-0.434986,-1.575089,-0.268168,-0.64239,0.27905
0.944309,-1.825165,0.467495,0.035553,0.04375,-0.739726,0.670543,-0.359564,0.20567,0.277227,0.49638,-0.228131,0.0,-0.289399,0.009146,-0.381928,0.433303,-0.366942,0.0,-0.071506,-0.067591,1.791718,0.368485,-0.555641,0.008216,-0.435345,-1.574581,-0.267131,-0.64053,0.279311
0.944215,-1.825294,0.467478,0.035403,0.043981,-0.739739,0.670521,-0.359565,0.206407,0.277033,0.496804,-0.228466,0.0,-0.289014,0.009914,-0.382033,0.433303,-0.367372,0.0,-0.071532,-0.066831,1.791018,0.367295,-0.553761,0.009252,-0.435655,-1.573841,-0.26611,-0.638839,0.278769
0.944115,-1.825436,0.467451,0.035259,0.044168,-0.739734,0.670522,-0.359632,0.207102,0.276806,0.497377,-0.228867,0.0,-0.288648,0.010569,-0.382147,0.433498,-0.367893,0.0,-0.071644,-0.066048,1.79007,0.366187,-0.552244,0.009901,-0.435673,-1.573119,-0.265143,-0.637391,0.278041
0.944011,-1.825589,0.467408,0.035117,0.044323,-0.739679,0.67058,-0.359789,0.207741,0.276483,0.498081,-0.229338,0.0,-0.288324,0.01113,-0.382312,0.433897,-0.368528,0.0,-0.071918,-0.065465,1.788892,0.365427,-0.551356,0.010006,-0.435026,-1.572729,-0.26455,-0.636247,0.278032
0.943904,-1.825746,0.467364,0.034974,0.044467,-0.739563,0.670706,-0.360029,0.208335,0.27601,0.498861,-0.229851,0.0,-0.288035,0.011633,-0.382577,0.434439,-0.369263,0.0,-0.072371,-0.065135,1.7876,0.36515,-0.55112,0.009758,-0.434236,-1.572242,-0.264378,-0.635257,0.277662
0.943795,-1.8259,0.467325,0.03484,0.044626,-0.739405,0.670876,-0.360316,0.208908,0.275424,0.499624,-0.230356,0.0,-0.287762,0.012133,-0.382933,0.434966,-0.370026,0.0,-0.07295,-0.065172,1.78634,0.365408,-0.551667,0.009492,-0.433756,-1.571632,-0.264329,-0.634475,0.276804
0.943688,-1.82604,0.467298,0.03473,0.044805,-0.739242,0.67105,-0.360615,0.20946,0.274808,0.500297,-0.230806,0.0,-0.287495,0.01265,-0.383322,0.435334,-0.370722,0.0,-0.073525,-0.065763,1.785126,0.365875,-0.552885,0.008782,-0.433959,-1.571094,-0.26415,-0.633765,0.276617
0.94359,-1.826151,0.467293,0.034679,0.045026,-0.739096,0.671198,-0.361041,0.209978,0.274237,0.500841,-0.231154,0.0,-0.287321,0.013189,-0.383716,0.435455,-0.371255,0.0,-0.074026,-0.066775,1.78391,0.366048,-0.554418,0.006884,-0.434707,-1.57069,-0.263809,-0.632993,0.277098
0.943511,-1.826235,0.467289,0.034703,0.045282,-0.73898,0.671307,-0.361567,0.210423,0.273775,0.501236,-0.231407,0.0,-0.287298,0.013683,-0.384067,0.435357,-0.371614,0.0,-0.074349,-0.066873,1.783645,0.366282,-0.555209,0.005535,-0.435306,-1.570553,-0.263423,-0.632253,0.277654
0.943447,-1.826307,0.467283,0.034791,0.045545,-0.738884,0.671391,-0.362145,0.210777,0.273422,0.501509,-0.231581,0.0,-0.287392,0.014086,-0.384409,0.435165,-0.371839,0.0,-0.074596,-0.066688,1.783854,0.366607,-0.555173,0.004796,-0.435679,-1.570695,-0.263065,-0.631575,0.277993
0.943395,-1.826376,0.467272,0.034946,0.045791,-0.738854,0.6714,-0.362666,0.211005,0.273247,0.501648,-0.231718,0.0,-0.287624,0.014363,-0.384582,0.435003,-0.371978,0.0,-0.074645,-0.066816,1.784314,0.367081,-0.554785,0.004748,-0.435948,-1.571049,-0.26287,-0.631131,0.277822
0.943357,-1.826442,0.467267,0.035132,0.046014,-0.738854,0.671374,-0.363214,0.21119,0.273237,0.501837,-0.231859,0.0,-0.28799,0.014518,-0.38469,0.434945,-0.372106,0.0,-0.074563,-0.066988,1.784527,0.366932,-0.554136,0.00483,-0.436094,-1.571404,-0.262765,-0.630874,0.27736
0.943338,-1.826501,0.467256,0.035345,0.046202,-0.738898,0.671301,-0.363816,0.211308,0.273395,0.502192,-0.232064,0.0,-0.288533,0.01452,-0.384673,0.435132,-0.372262,0.0,-0.074548,-0.067496,1.784494,0.366411,-0.553826,0.004786,-0.436128,-1.571867,-0.262714,-0.630835,0.277378
0.943346,-1.826551,0.467233,0.035626,0.046359,-0.739021,0.67114,-0.364496,0.211349,0.27376,0.502727,-0.232388,0.0,-0.289407,0.014313,-0.384392,0.435691,-0.372483,0.0,-0.074568,-0.067667,1.784549,0.365854,-0.55401,0.005437,-0.436079,-1.57227,-0.262736,-0.631169,0.277244
0.943374,-1.826602,0.467201,0.035914,0.046471,-0.739205,0.670914,-0.365112,0.211319,0.274269,0.503401,-0.232838,0.0,-0.290398,0.013976,-0.383903,0.436531,-0.372784,0.0,-0.074508,-0.066532,1.784722,0.365568,-0.553962,0.006675,-0.435894,-1.57269,-0.262694,-0.631643,0.276621
0.943403,-1.82668,0.467171,0.036152,0.046557,-0.73936,0.670726,-0.365609,0.211263,0.274694,0.50411,-0.23337,0.0,-0.291259,0.013627,-0.383434,0.437448,-0.373166,0.0,-0.0744,-0.06543,1.784542,0.365749,-0.554192,0.007145,-0.435599,-1.573178,-0.262605,-0.63217,0.275976
0.943422,-1.826791,0.46715,0.036317,0.046606,-0.739373,0.670698,-0.366024,0.211163,0.274777,0.504851,-0.233941,0.0,-0.291873,0.013286,-0.383222,0.43837,-0.37363,0.0,-0.074584,-0.065443,1.783621,0.366486,-0.555318,0.006323,-0.435529,-1.573669,-0.262332,-0.632861,0.276509
0.943435,-1.826922,0.467127,0.036461,0.046628,-0.739232,0.670845,-0.366549,0.210974,0.274527,0.50574,-0.234553,0.0,-0.292366,0.01282,-0.383331,0.439382,-0.374217,0.0,-0.075192,-0.065449,1.782364,0.367221,-0.55698,0.005576,-0.43564,-1.574292,-0.262103,-0.633856,0.278122
0.943442,-1.827059,0.467091,0.036624,0.046624,-0.73907,0.671014,-0.367232,0.210784,0.274273,0.506867,-0.235229,0.0,-0.292929,0.012225,-0.383645,0.440654,-0.374945,0.0,-0.075861,-0.064567,1.781307,0.367349,-0.557642,0.005467,-0.435564,-1.575241,-0.262427,-0.635271,0.278841
0.943442,-1.827203,0.467035,0.036777,0.046594,-0.73894,0.671151,-0.367879,0.210622,0.274083,0.508102,-0.235974,0.0,-0.293518,0.011575,-0.383936,0.442143,-0.375787,0.0,-0.076473,-0.063756,1.780836,0.367149,-0.557541,0.005034,-0.43539,-1.576484,-0.263271,-0.636664,0.278061
0.943434,-1.827359,0.466958,0.03693,0.046528,-0.738887,0.671206,-0.36835,0.210465,0.274056,0.509308,-0.236774,0.0,-0.29412,0.010894,-0.384068,0.443797,-0.376722,0.0,-0.076839,-0.063215,1.781092,0.367023,-0.556983,0.004446,-0.435017,-1.577989,-0.264082,-0.637744,0.277345
0.943418,-1.827531,0.466879,0.03706,0.046446,-0.738912,0.671177,-0.368555,0.210337,0.274204,0.51036,-0.237599,0.0,-0.294689,0.010261,-0.384018,0.445549,-0.377723,0.0,-0.076856,-0.062516,1.78179,0.367148,-0.556548,0.004795,-0.434028,-1.579396,-0.264162,-0.637996,0.278127
0.943389,-1.827729,0.466814,0.037126,0.046311,-0.738988,0.671099,-0.368393,0.210264,0.274521,0.511267,-0.238323,0.0,-0.295045,0.009676,-0.383858,0.447319,-0.378767,0.0,-0.076752,-0.062173,1.782343,0.367395,-0.556085,0.006086,-0.433375,-1.580305,-0.264134,-0.63789,0.278798
0.943357,-1.827957,0.466749,0.037122,0.046136,-0.739094,0.670994,-0.367998,0.210237,0.27489,0.512162,-0.23905,0.0,-0.295179,0.009167,-0.383646,0.44905,-0.379849,0.0,-0.076527,-0.062293,1.782871,0.367854,-0.556077,0.008279,-0.433237,-1.58075,-0.264038,-0.637599,0.279052
0.943322,-1.828206,0.466669,0.037064,0.045967,-0.739205,0.670887,-0.367573,0.210304,0.275189,0.51326,-0.239881,0.0,-0.295157,0.008765,-0.383441,0.450753,-0.380969,0.0,-0.076261,-0.063293,1.783415,0.368222,-0.556686,0.008691,-0.432462,-1.581238,-0.264277,-0.637099,0.278175
0.943282,-1.828468,0.466595,0.036971,0.045782,-0.739288,0.670813,-0.367182,0.210446,0.275476,0.514585,-0.240813,0.0,-0.294987,0.008401,-0.383311,0.452404,-0.382111,0.0,-0.075993,-0.064888,1.783681,0.368393,-0.557448,0.006839,-0.432488,-1.581379,-0.264084,-0.636624,0.27813
0.943243,-1.828731,0.466522,0.036866,0.045599,-0.739409,0.670699,-0.366818,0.210644,0.275773,0.516092,-0.241835,0.0,-0.294748,0.008116,-0.383085,0.453987,-0.383237,0.0,-0.075481,-0.065357,1.78386,0.368562,-0.557703,0.006251,-0.43271,-1.581464,-0.263725,-0.635931,0.278524
0.943212,-1.828996,0.466449,0.036764,0.045407,-0.739558,0.670552,-0.366445,0.210814,0.276081,0.517673,-0.242906,0.0,-0.294483,0.007848,-0.382737,0.455517,-0.384338,0.0,-0.074812,-0.064321,1.784218,0.368148,-0.557143,0.006435,-0.432886,-1.581572,-0.263174,-0.635171,0.279389
0.943191,-1.829263,0.466379,0.036672,0.045234,-0.73961,0.670511,-0.36625,0.210968,0.276276,0.519373,-0.243995,0.0,-0.294237,0.007519,-0.382595,0.457035,-0.385435,0.0,-0.074356,-0.063205,1.784459,0.367562,-0.55629,0.006875,-0.432855,-1.581605,-0.262543,-0.634381,0.279685
0.943185,-1.829529,0.466308,0.036625,0.045091,-0.739582,0.670555,-0.36625,0.211031,0.276311,0.521109,-0.245071,0.0,-0.294066,0.007104,-0.382626,0.458524,-0.386516,0.0,-0.074007,-0.062277,1.784533,0.367059,-0.555734,0.007141,-0.432493,-1.58183,-0.262056,-0.633544,0.278622
0.943189,-1.829794,0.466242,0.03665,0.04493,-0.739494,0.670661,-0.366338,0.210892,0.276228,0.522757,-0.246107,0.0,-0.293966,0.006539,-0.382755,0.459968,-0.387564,0.0,-0.073786,-0.061334,1.784138,0.366592,-0.555583,0.00761,-0.431644,-1.582462,-0.261683,-0.633182,0.277544
0.943201,-1.830059,0.466188,0.03672,0.044748,-0.739334,0.670846,-0.366459,0.210585,0.276013,0.524244,-0.247065,0.0,-0.293854,0.005833,-0.382924,0.461303,-0.388554,0.0,-0.073714,-0.060508,1.783283,0.366233,-0.555742,0.008419,-0.430436,-1.583465,-0.261752,-0.633229,0.276519
